Engine Capacity (liters),Cylinders,Drive Type,Fuel Type,Horsepower (bhp),Torque (Nm),Transmission,Seating Capacity,Length (meters),Width (meters),Height (meters),Wheelbase (meters),Trunk Capacity (liters),ABS (Anti-lock Brake System),Airbags,Anti theft alarm,BA (Brake Assist),Collision Detection,Differential Lock,EBD (Electronic Brakeforce Distribution),Fire Extinguisher,First Aid Kit,Gas Shock Absorber,Hill Assist,Hill Descent Control ,Immobilizer,ISO Fix Child Seat Anchors,Lane Departure Warning,Multi Terrain Select,Parking Sensors - Front and Rear,Pedestrian airbag,Rear Camera,Surround Camera,Tire Pressure Monitoring Display,Traction Control,Variable Cylinder Management (VCM),Center Arm Rest,Central Locking,Electric Sunroof,Foldable Rear Seats with 60:40 Split,Leather Seats,Multi Information Display,Panoramic Glass Roof,Power Steering,Rear Lcd screens,Steering Tilt Adjustment,Acoustic Hood,Aluminum Wheels,Auto Headlamps,Chrome Door Handles,Chrome Exhaust Pipes,Daytime Running Lights - LED,Door Reflectors,Dual Exhaust Tip,Electric Door Mirrors,Fog Lamp - Front and Rear,Front Brakes - Ventilated Discs,LED foglights,LED Headlights,LED Taillights,Off-Road Dampers,Power Tailgate,Power Windows - Front and Rear,Wheels - Alloy,Wind Blocker,Active Steering,Automatic AC,AUX,Bluetooth,HDMI,Keyless Entry,MP3,Push Button Start,Rain Sensing Wipers,Touchscreen ,USB,Wireless Headphones,Sell your car 100% absolutely free on YallaMotor.,200+ Cars Sold Everyday.,"115,000+  Satisfied Sellers.","500,000+  Monthly Buyers.",name,price,currency,country
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Ford Taurus 2021 2.0L EcoBoost Trend ,"135,174",SAR,ksa
1500,4,Front Wheel Drive,Petrol,156,225,Automatic,5 Seater,4.500,1.855,1.690,2.650,,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,Changan CS55 2021 1.5T L1,"322,900",EGP,egypt
4.8,6,All Wheel Drive,Petrol,280,451,Automatic,7 Seater,1.940,1.855,2.970,668,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,Nissan Patrol Safari 2021 Safari A/T Hard Top,"159,000",AED,uae
4.0,8,Rear Wheel Drive,Petrol,476,650,Automatic,5 Seater,1.810,1.442,2.840,481,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz C-Class 2021 C 63 AMG,"327,000",QAR,qatar
2.4,4,All Wheel Drive,Petrol,184,234,Automatic,5 Seater,1.860,1.681,2.718,841,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Jeep Cherokee 2021 2.4L Sport,"11,000",BHD,bahrain
2.4,4,All Wheel Drive,Petrol,180,237,Automatic,5 Seater,1.874,1.645,2.636,770,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Jeep Compass 2021 2.4L Longitude (4x4),"89,900",AED,uae
2.4,4,Rear Wheel Drive,Diesel,136,324,Manual,5 Seater,1.785,1.775,3.000,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Mitsubishi L200 2021 2.4L Double Cab GLX Diesel (4WD),"8,400",BHD,bahrain
3.0,6,Rear Wheel Drive,Petrol,400,475,Automatic,4 Seater,2.052,1.395,2.850,342,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Infiniti Q60 Coupe 2021 3.0T Premium,TBD,AED,uae
5.6,8,All Wheel Drive,Petrol,400,560,Automatic,8 Seater,2.030,1.925,3.075,470,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Infiniti QX80 2021 5.6L Luxe (8 Seats),"31,600",BHD,bahrain
1.5,4,Front Wheel Drive,Petrol,119,145,CVT,5 Seater,1.748,1.467,2.600,510,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,Honda City 2021 1.5L EX,"69,900",AED,uae
2.9,6,All Wheel Drive,Hybrid,462,700,Automatic,4 Seater,1.937,1.428,3.100,500,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Porsche Panamera 2021 4 E-Hybrid Executive,"40,300",KWD,kuwait
3.6,6,All Wheel Drive,Petrol,257,350,CVT,5 Seater,1.839,1.500,2.750,506,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Subaru Legacy 2021 3.6L  R-S,TBD,SAR,ksa
1.5,4,Front Wheel Drive,Petrol,156,210,Automatic,7 Seater,1.900,1.695,2.745,,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,Jetour X70 2021 1.5T Comfort,"79,990",SAR,ksa
2.5,4,Front Wheel Drive,Diesel,136,330,Manual,18 Seater,1.998,2.552,3.100,,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,Maxus V80 18-Seater 2021 2.5L Passenger Van (M/T),"10,400",OMR,oman
2.0,4,All Wheel Drive,Petrol,220,360,Automatic,7 Seater,1.930,1.810,2.850,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,MG RX8 2021 2.0T Comfort (AWD) ,"99,645",AED,uae
2.0,4,Rear Wheel Drive,Petrol,245,370,Automatic,4 Seater,1.786,1.398,2.760,390,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz E-Class Cabriolet 2021 E 300,"22,530",OMR,oman
3.8,8,All Wheel Drive,Petrol,550,730,Automatic,5 Seater,1.981,1.693,3.004,580,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Maserati Levante 2021 3.8T V8 GTS,"42,900",KWD,kuwait
6.8,12,All Wheel Drive,Petrol,571,850,Automatic,5 Seater,2.148 ,1.571,3.295,507,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Rolls Royce Ghost 2021 6.75T Short Wheelbase,"1,345,300",SAR,ksa
2.0,4,Front Wheel Drive,Petrol,210,280,Automatic,4 Seater,1.808,1.486,2.537,310,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,Volkswagen Beetle 2021 2.0L SE,DISCONTINUED,BHD,bahrain
2.4,4,Front Wheel Drive,Petrol,172,225,Automatic,8 Seater,1.800,1.695,2.900,1087,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,Honda Odyssey J 2021 2.4 EX,"99,999",QAR,qatar
3.3,6,Front Wheel Drive,Petrol,284,336,Automatic,5 Seater,1.870,1.470,2.855,451,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,Kia Cadenza 2021 3.3L GDi Mid,"105,000",QAR,qatar
6.3,12,All Wheel Drive,Petrol,500,625,Automatic,5 Seater,2.111,1.471,3.122,520,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Audi A8 2021 W12 6.3 FSI quattro (500 HP),"46,700",KWD,kuwait
1.5,4,All Wheel Drive,Petrol,163,280,Automatic,5 Seater,1.870,1.629,2.675,551,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,SsangYong Korando 2021 1.5T GDI Limited (AWD),"7,000",KWD,kuwait
4.0,N/A,Rear Wheel Drive,Petrol,510,700,Automatic,5 Seater,1.810,1.442,2.840,481,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Mercedes-Benz C-Class 2021 C 63 S,"395,714",SAR,ksa
6.5,N/A,All Wheel Drive,Petrol,740,690,Automatic,2 Seater,2.030,1.136,2.700,140,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Lamborghini Aventador S 2021 6.5L V12 Coupe,"1,912,656",SAR,ksa
2.0,4,Rear Wheel Drive,Petrol,268,400,Automatic,5 Seater,1.834,1.453,2.911,388,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Cadillac CTS 2021 2.0L Turbo Standard,DISCONTINUED,SAR,ksa
5.7,8,All Wheel Drive,Petrol,362,530,Automatic,8 Seater,1.980,1.910,2.850,259,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Lexus LX 2021 570 Platinum,"47,500",BHD,bahrain
1600,4,Front Wheel Drive,Petrol,110,148,Automatic,5 Seater,4.354,1.733,1.529,2.635,510,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,Renault Logan 2021 1.6L Vision A/T,"209,000",EGP,egypt
5.5,8,Rear Wheel Drive,Petrol,421,540,Automatic,2 Seater,2.006,1.301,2.430,335,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,Mercedes-Benz SLK 55 AMG 2021 5.5,"24,000",KWD,kuwait
5.7,8,All Wheel Drive,Petrol,362,530,Automatic,8 Seater,1.980,1.930,2.850,456,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,Toyota Land Cruiser 2021 5.7L GXR,"25,000",KWD,kuwait
1.6,4,Front Wheel Drive,Petrol,110,150,Manual,3 Seater,1.848,1.849,2.728,3900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,Peugeot Partner 2021 1.6L K9 (Long),"55,900",AED,uae
3.5,N/A,Front Wheel Drive,Petrol,288,345,Automatic,5 Seater,2.177,1.541,2.868,569,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,Ford Taurus 2021 3.5L V6 SEL,"10,400",KWD,kuwait
1.0,3,Front Wheel Drive,Petrol,123,180,Automatic,N A,4.474 ,1.730 ,1.471 ,2.600 ,,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Chevrolet Onix 2021 1.0T LTZ,TBD,OMR,oman
3.0,6,All Wheel Drive,Petrol,400,563,Automatic,7 Seater,2.284,1.743,3.025,500,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,Lincoln Aviator 2021 3.0T V6 Base,"241,395",AED,uae
2000,4,All Wheel Drive,Petrol,250,365 ,Automatic,N A,1.996,1.649,2.681,472,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,Land Rover Range Rover Evoque 2021 2.0T R-Dynamic HSE (250 PS),TBD,EGP,egypt
4.0,8,Rear Wheel Drive,Petrol,710,770,Automatic,2 Seater,2.059,1.196,2.670,360,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,McLaren 720S 2021 4.0T Spider ,"125,000",KWD,kuwait
5.3,8,All Wheel Drive,Petrol,355,519,Automatic,5 Seater,2.063 ,1.917 ,3.745 ,,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,GMC Sierra 2021 5.3L V8 SLT Crew Cab (AWD) ,"225,000",QAR,qatar
5.3,N/A,Rear Wheel Drive,Petrol,355,519,Automatic,8 Seater,2.045,1.890,3.302,2172,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Chevrolet Suburban 2021 5.3L Premium 2WD,TBD,KWD,kuwait
3.0,4,All Wheel Drive,Diesel,190,450,Automatic,5 Seater,5.265,1.870,1.785,3.125,,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,Isuzu D-MAX 2021 3.0L Crew Cab 4WD GT,"110,250",AED,uae
2.7,6,Front Wheel Drive,Petrol,335,515,Automatic,5 Seater,2.187,1.681,2.850,1053,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,Lincoln Nautilus 2021 2.7T V6 Reserve (335 Hp),"251,895",AED,uae
3.5,6,Rear Wheel Drive,Petrol,311,380,Automatic,5 Seater,1.900,1.460,3.125,480,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lexus LS 2021 350 Excellence,"419,336",AED,uae
1.5,4,Front Wheel Drive,Petrol,147,250,CVT,5 Seater,1.805,1.685,2.670,657,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,Mitsubishi Eclipse Cross 2022 1.5T GLX,TBD,AED,uae
1.6,4,Front Wheel Drive,Petrol,120,160,Automatic,5 Seater,1.739,1.460,2.538,285,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,Peugeot 208 2021 1.6L Access,"4,800",KWD,kuwait
1.5,3,Front Wheel Drive,Petrol,136,220,Automatic,4 Seater,1.800,1.420,2.670,430,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,BMW 2 Series Coupe 2021 218i,"18,000",OMR,oman
2.5,4,All Wheel Drive,Petrol,170,233,Automatic,5 Seater,1.843,1.673,2.705,530,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,Renault Koleos 2021 2.5L SE (4WD),"86,500",QAR,qatar
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,All Wheel Drive,Petrol,225,350,Automatic,7 Seater,5.005 ,1.932,1.875 ,2.950 ,,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,Maxus D90 2021 2.0T Executive Luxury (4WD),"120,000",QAR,qatar
2.0,N/A,All Wheel Drive,Petrol,225,350,Automatic,5 Seater,1.898,1.655,2.807,540,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,Audi Q5 2021 40 TFSI quattro (225 HP),"15,300",KWD,kuwait
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,6,Rear Wheel Drive,Petrol,314,375,Automatic,4 Seater,1.839,1.395,2.731,295,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,Lexus RC 2021 350 Platinum,"19,000",BHD,bahrain
2.5,4,All Wheel Drive,Petrol,188,251,Automatic,5 Seater,1.840,1.675,2.700,506,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Mazda CX-5 2021 2.5L 100th Anniversary ,"145,000",AED,uae
3.0,6,Rear Wheel Drive,Petrol,306,400,Automatic,5 Seater,2.047,1.559,3.065,500,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,BMW 5 Series Gran Turismo 2021 535i,"302,000",QAR,qatar
2.0,6,All Wheel Drive,Petrol,245,370,Automatic,5 Seater,1.908,1.422,2.926,535,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,Audi A7 Sportback 2021 45 TFSI quattro (245 HP) ,"283,710",AED,uae
2.0,4,Front Wheel Drive,Petrol,168,200,CVT,5 Seater,1.780,1.435,2.700,368,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,Toyota Corolla 2021 2.0L XLI,"7,455",BHD,bahrain
4.2,6,Rear Wheel Drive,Diesel,135,284,Manual,23 Seater,6.990,2.080,2.635,3.935,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Toyota Coaster 2021 4.2L (23-Seater),"21,500",OMR,oman
0.0,"N/A, Electric",Front Wheel Drive,Electric,302,605,Automatic,5 Seater,1.890,1.605,3.000,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,Hyundai Ioniq 5 2022 EV  72.6 kWh ,TBD,QAR,qatar
3.5,6,Front Wheel Drive,Petrol,300,355,Automatic,5 Seater,1.860,1.435,2.776,402,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,Nissan Maxima 2021 3.5L SR2,"163,000",AED,uae
3995,6,Rear Wheel Drive,Petrol,400,420,Manual,2 Seater,1.801,1.276,2.475,150,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Porsche 718 2021 Cayman GTS 4.0,"1,933,980",EGP,egypt
